gene,disease,module_id,module_degree,global_degree,module_size,species,node_conservation,BSR,mod_deg_norm,mod_z_score
GNL3L,BC,7,1,1,354,yeast,0.2555555555555555,0.15296052631578946,0.0028328611898017,-0.1617292067593819
GNL3L,BC,7,1,1,354,fly,0.5111111111111111,0.25493421052631576,0.0028328611898017,-0.1617292067593819
ARID3B,BC,7,1,1,354,mouse,0.9222222222222224,0.7019230769230769,0.0028328611898017,-0.1617292067593819
ARID3B,BC,7,1,1,354,yeast,0.2555555555555555,0.03907342657342658,0.0028328611898017,-0.1617292067593819
ARID3B,BC,7,1,1,354,fly,0.5111111111111111,0.1958041958041958,0.0028328611898017,-0.1617292067593819
SF3B3,BC,7,1,1,354,mouse,0.9222222222222224,0.998811410459588,0.0028328611898017,-0.1617292067593819
SF3B3,BC,7,1,1,354,yeast,0.2555555555555555,0.12876386687797148,0.0028328611898017,-0.1617292067593819
SF3B3,BC,7,1,1,354,fly,0.5111111111111111,0.7789223454833597,0.0028328611898017,-0.1617292067593819
RNF157,BC,7,1,1,354,mouse,0.9222222222222224,0.8874551971326164,0.0028328611898017,-0.1617292067593819
RNF157,BC,7,1,1,354,yeast,0.2555555555555555,0.026523297491039426,0.0028328611898017,-0.1617292067593819
RNF157,BC,7,1,1,354,fly,0.5111111111111111,0.27885304659498206,0.0028328611898017,-0.1617292067593819
ANXA7,BC,7,1,1,354,mouse,0.9222222222222224,0.7636916835699797,0.0028328611898017,-0.1617292067593819
ANXA7,BC,7,1,1,354,yeast,0.2555555555555555,0.034381338742393505,0.0028328611898017,-0.1617292067593819
ANXA7,BC,7,1,1,354,fly,0.5111111111111111,0.33367139959432046,0.0028328611898017,-0.1617292067593819
FAM188B,BC,7,1,1,354,mouse,0.9222222222222224,0.0,0.0028328611898017,-0.1617292067593819
FAM188B,BC,7,1,1,354,yeast,0.2555555555555555,0.0,0.0028328611898017,-0.1617292067593819
FAM188B,BC,7,1,1,354,fly,0.5111111111111111,0.0,0.0028328611898017,-0.1617292067593819
SMAD1,BC,7,1,1,354,mouse,0.9222222222222224,0.9927835051546392,0.0028328611898017,-0.1617292067593819
SMAD1,BC,7,1,1,354,yeast,0.2555555555555555,0.028969072164948456,0.0028328611898017,-0.1617292067593819
SMAD1,BC,7,1,1,354,fly,0.5111111111111111,0.7206185567010309,0.0028328611898017,-0.1617292067593819
ERCC8,BC,7,1,1,354,mouse,0.9222222222222224,0.8775981524249422,0.0028328611898017,-0.1617292067593819
ERCC8,BC,7,1,1,354,yeast,0.2555555555555555,0.08406466512702078,0.0028328611898017,-0.1617292067593819
ERCC8,BC,7,1,1,354,fly,0.5111111111111111,0.08267898383371824,0.0028328611898017,-0.1617292067593819
CTSS,BC,7,1,1,354,mouse,0.9222222222222224,0.7586206896551724,0.0028328611898017,-0.1617292067593819
CTSS,BC,7,1,1,354,yeast,0.2555555555555555,0.04597701149425287,0.0028328611898017,-0.1617292067593819
CTSS,BC,7,1,1,354,fly,0.5111111111111111,0.4367816091954023,0.0028328611898017,-0.1617292067593819
CREBZF,BC,7,1,1,354,mouse,0.9222222222222224,0.6454802259887006,0.0028328611898017,-0.1617292067593819
CREBZF,BC,7,1,1,354,yeast,0.2555555555555555,0.04463276836158192,0.0028328611898017,-0.1617292067593819
CREBZF,BC,7,1,1,354,fly,0.5111111111111111,0.054378531073446326,0.0028328611898017,-0.1617292067593819
CCDC3,BC,7,1,1,354,mouse,0.9222222222222224,0.8591800356506238,0.0028328611898017,-0.1617292067593819
CCDC3,BC,7,1,1,354,yeast,0.2555555555555555,0.05276292335115865,0.0028328611898017,-0.1617292067593819
CCDC3,BC,7,1,1,354,fly,0.5111111111111111,0.054901960784313725,0.0028328611898017,-0.1617292067593819
BACH1,BC,7,1,1,354,mouse,0.9222222222222224,0.7905897945659377,0.0028328611898017,-0.1617292067593819
BACH1,BC,7,1,1,354,yeast,0.2555555555555555,0.022465208747514908,0.0028328611898017,-0.1617292067593819
BACH1,BC,7,1,1,354,fly,0.5111111111111111,0.051027170311464545,0.0028328611898017,-0.1617292067593819
PC,BC,7,1,1,354,mouse,0.9222222222222224,0.9769736842105263,0.0028328611898017,-0.1617292067593819
PC,BC,7,1,1,354,yeast,0.2555555555555555,0.5024671052631579,0.0028328611898017,-0.1617292067593819
PC,BC,7,1,1,354,fly,0.5111111111111111,0.6821546052631579,0.0028328611898017,-0.1617292067593819
ASPM,BC,7,1,1,354,mouse,0.9222222222222224,0.49733570159857904,0.0028328611898017,-0.1617292067593819
ASPM,BC,7,1,1,354,yeast,0.2555555555555555,0.00684519743134308,0.0028328611898017,-0.1617292067593819
ASPM,BC,7,1,1,354,fly,0.5111111111111111,0.03921300724142642,0.0028328611898017,-0.1617292067593819
GYS2,BC,7,1,1,354,mouse,0.9222222222222224,0.8778833107191316,0.0028328611898017,-0.1617292067593819
GYS2,BC,7,1,1,354,yeast,0.2555555555555555,0.4626865671641791,0.0028328611898017,-0.1617292067593819
GYS2,BC,7,1,1,354,fly,0.5111111111111111,0.5488466757123474,0.0028328611898017,-0.1617292067593819
RNF187,BC,7,1,1,354,mouse,0.9222222222222224,0.8879310344827587,0.0028328611898017,-0.1617292067593819
RNF187,BC,7,1,1,354,yeast,0.2555555555555555,0.09288793103448276,0.0028328611898017,-0.1617292067593819
RNF187,BC,7,1,1,354,fly,0.5111111111111111,0.08211206896551725,0.0028328611898017,-0.1617292067593819
TRIM31,BC,7,1,1,354,mouse,0.9222222222222224,0.39909297052154197,0.0028328611898017,-0.1617292067593819
TRIM31,BC,7,1,1,354,yeast,0.2555555555555555,0.05419501133786848,0.0028328611898017,-0.1617292067593819
TRIM31,BC,7,1,1,354,fly,0.5111111111111111,0.054988662131519275,0.0028328611898017,-0.1617292067593819
SETD1A,BC,7,1,1,354,mouse,0.9222222222222224,0.7244897959183674,0.0028328611898017,-0.1617292067593819
SETD1A,BC,7,1,1,354,yeast,0.2555555555555555,0.06443148688046647,0.0028328611898017,-0.1617292067593819
SETD1A,BC,7,1,1,354,fly,0.5111111111111111,0.10495626822157435,0.0028328611898017,-0.1617292067593819
LAMTOR5,BC,7,1,1,354,mouse,0.9222222222222224,0.6242937853107344,0.0028328611898017,-0.1617292067593819
LAMTOR5,BC,7,1,1,354,yeast,0.2555555555555555,0.07288135593220339,0.0028328611898017,-0.1617292067593819
LAMTOR5,BC,7,1,1,354,fly,0.5111111111111111,0.13926553672316383,0.0028328611898017,-0.1617292067593819
RNF19A,BC,7,1,1,354,mouse,0.9222222222222224,0.8898500576701269,0.0028328611898017,-0.1617292067593819
RNF19A,BC,7,1,1,354,yeast,0.2555555555555555,0.04354094579008074,0.0028328611898017,-0.1617292067593819
RNF19A,BC,7,1,1,354,fly,0.5111111111111111,0.05063437139561707,0.0028328611898017,-0.1617292067593819
PPP1R13B,BC,7,1,1,354,mouse,0.9222222222222224,0.9048900852400179,0.0028328611898017,-0.1617292067593819
PPP1R13B,BC,7,1,1,354,yeast,0.2555555555555555,0.023149394347240917,0.0028328611898017,-0.1617292067593819
PPP1R13B,BC,7,1,1,354,fly,0.5111111111111111,0.13728129205921938,0.0028328611898017,-0.1617292067593819
HABP4,BC,7,1,1,354,mouse,0.9222222222222224,0.7006060606060606,0.0028328611898017,-0.1617292067593819
HABP4,BC,7,1,1,354,yeast,0.2555555555555555,0.04206060606060606,0.0028328611898017,-0.1617292067593819
HABP4,BC,7,1,1,354,fly,0.5111111111111111,0.08593939393939394,0.0028328611898017,-0.1617292067593819
SETD2,BC,7,1,1,354,mouse,0.9222222222222224,0.7616169248205515,0.0028328611898017,-0.1617292067593819
SETD2,BC,7,1,1,354,yeast,0.2555555555555555,0.03815640347563279,0.0028328611898017,-0.1617292067593819
SETD2,BC,7,1,1,354,fly,0.5111111111111111,0.05194559879108425,0.0028328611898017,-0.1617292067593819
ZWINT,BC,7,1,1,354,mouse,0.9222222222222224,0.44727272727272727,0.0028328611898017,-0.1617292067593819
ZWINT,BC,7,1,1,354,yeast,0.2555555555555555,0.061636363636363635,0.0028328611898017,-0.1617292067593819
ZWINT,BC,7,1,1,354,fly,0.5111111111111111,0.05818181818181818,0.0028328611898017,-0.1617292067593819
ARID3A,BC,7,1,1,354,mouse,0.9222222222222224,0.6388888888888888,0.0028328611898017,-0.1617292067593819
ARID3A,BC,7,1,1,354,yeast,0.2555555555555555,0.04217171717171717,0.0028328611898017,-0.1617292067593819
ARID3A,BC,7,1,1,354,fly,0.5111111111111111,0.20117845117845118,0.0028328611898017,-0.1617292067593819
CGNL1,BC,7,1,1,354,mouse,0.9222222222222224,0.7737779461917393,0.0028328611898017,-0.1617292067593819
CGNL1,BC,7,1,1,354,yeast,0.2555555555555555,0.01678666161424782,0.0028328611898017,-0.1617292067593819
CGNL1,BC,7,1,1,354,fly,0.5111111111111111,0.04698749526335733,0.0028328611898017,-0.1617292067593819
KLHL4,BC,7,1,1,354,mouse,0.9222222222222224,0.8804780876494024,0.0028328611898017,-0.1617292067593819
KLHL4,BC,7,1,1,354,yeast,0.2555555555555555,0.027622841965471448,0.0028328611898017,-0.1617292067593819
KLHL4,BC,7,1,1,354,fly,0.5111111111111111,0.4249667994687915,0.0028328611898017,-0.1617292067593819
SMN1,BC,7,1,1,354,mouse,0.9222222222222224,0.6694352159468439,0.0028328611898017,-0.1617292067593819
SMN1,BC,7,1,1,354,yeast,0.2555555555555555,0.04983388704318937,0.0028328611898017,-0.1617292067593819
SMN1,BC,7,1,1,354,fly,0.5111111111111111,0.09086378737541528,0.0028328611898017,-0.1617292067593819
APOH,BC,7,1,1,354,mouse,0.9222222222222224,0.8115330520393812,0.0028328611898017,-0.1617292067593819
APOH,BC,7,1,1,354,yeast,0.2555555555555555,0.03783403656821378,0.0028328611898017,-0.1617292067593819
APOH,BC,7,1,1,354,fly,0.5111111111111111,0.1420534458509142,0.0028328611898017,-0.1617292067593819
ZBTB5,BC,7,1,1,354,mouse,0.9222222222222224,0.8825622775800712,0.0028328611898017,-0.1617292067593819
ZBTB5,BC,7,1,1,354,yeast,0.2555555555555555,0.04768683274021352,0.0028328611898017,-0.1617292067593819
ZBTB5,BC,7,1,1,354,fly,0.5111111111111111,0.054804270462633455,0.0028328611898017,-0.1617292067593819
CEP135,BC,7,1,1,354,mouse,0.9222222222222224,0.8334064007014468,0.0028328611898017,-0.1617292067593819
CEP135,BC,7,1,1,354,yeast,0.2555555555555555,0.014686540990793511,0.0028328611898017,-0.1617292067593819
CEP135,BC,7,1,1,354,fly,0.5111111111111111,0.039500219202104336,0.0028328611898017,-0.1617292067593819
UBE2B,BC,7,1,1,354,mouse,0.9222222222222224,1.0,0.0028328611898017,-0.1617292067593819
UBE2B,BC,7,1,1,354,yeast,0.2555555555555555,0.7365079365079366,0.0028328611898017,-0.1617292067593819
UBE2B,BC,7,1,1,354,fly,0.5111111111111111,0.8793650793650793,0.0028328611898017,-0.1617292067593819
BTBD2,BC,7,1,1,354,mouse,0.9222222222222224,0.8619091751621872,0.0028328611898017,-0.1617292067593819
BTBD2,BC,7,1,1,354,yeast,0.2555555555555555,0.026413345690454126,0.0028328611898017,-0.1617292067593819
BTBD2,BC,7,1,1,354,fly,0.5111111111111111,0.3744207599629286,0.0028328611898017,-0.1617292067593819
DNAJC7,BC,7,1,1,354,mouse,0.9222222222222224,0.9716520039100685,0.0028328611898017,-0.1617292067593819
DNAJC7,BC,7,1,1,354,yeast,0.2555555555555555,0.08093841642228738,0.0028328611898017,-0.1617292067593819
DNAJC7,BC,7,1,1,354,fly,0.5111111111111111,0.4291300097751711,0.0028328611898017,-0.1617292067593819
S100B,BC,7,1,1,354,mouse,0.9222222222222224,0.9285714285714286,0.0028328611898017,-0.1617292067593819
S100B,BC,7,1,1,354,yeast,0.2555555555555555,0.14948979591836736,0.0028328611898017,-0.1617292067593819
S100B,BC,7,1,1,354,fly,0.5111111111111111,0.17704081632653063,0.0028328611898017,-0.1617292067593819
PTTG1IP,BC,7,1,1,354,mouse,0.9222222222222224,0.5710382513661202,0.0028328611898017,-0.1617292067593819
PTTG1IP,BC,7,1,1,354,yeast,0.2555555555555555,0.09262295081967213,0.0028328611898017,-0.1617292067593819
PTTG1IP,BC,7,1,1,354,fly,0.5111111111111111,0.08524590163934426,0.0028328611898017,-0.1617292067593819
AGGF1,BC,7,1,1,354,mouse,0.9222222222222224,0.6974393530997305,0.0028328611898017,-0.1617292067593819
AGGF1,BC,7,1,1,354,yeast,0.2555555555555555,0.03504043126684636,0.0028328611898017,-0.1617292067593819
AGGF1,BC,7,1,1,354,fly,0.5111111111111111,0.1105121293800539,0.0028328611898017,-0.1617292067593819
PIAS2,BC,7,1,1,354,mouse,0.9222222222222224,0.9857142857142858,0.0028328611898017,-0.1617292067593819
PIAS2,BC,7,1,1,354,yeast,0.2555555555555555,0.08253968253968254,0.0028328611898017,-0.1617292067593819
PIAS2,BC,7,1,1,354,fly,0.5111111111111111,0.2865079365079365,0.0028328611898017,-0.1617292067593819
DGCR14,BC,7,1,1,354,mouse,0.9222222222222224,0.0,0.0028328611898017,-0.1617292067593819
DGCR14,BC,7,1,1,354,yeast,0.2555555555555555,0.0,0.0028328611898017,-0.1617292067593819
DGCR14,BC,7,1,1,354,fly,0.5111111111111111,0.0,0.0028328611898017,-0.1617292067593819
RPS10,BC,7,1,1,354,mouse,0.9222222222222224,0.7511210762331838,0.0028328611898017,-0.1617292067593819
RPS10,BC,7,1,1,354,yeast,0.2555555555555555,0.26905829596412556,0.0028328611898017,-0.1617292067593819
RPS10,BC,7,1,1,354,fly,0.5111111111111111,0.43946188340807174,0.0028328611898017,-0.1617292067593819
ING1,BC,7,1,1,354,mouse,0.9222222222222224,0.4635838150289017,0.0028328611898017,-0.1617292067593819
ING1,BC,7,1,1,354,yeast,0.2555555555555555,0.10104046242774567,0.0028328611898017,-0.1617292067593819
ING1,BC,7,1,1,354,fly,0.5111111111111111,0.14913294797687862,0.0028328611898017,-0.1617292067593819
KAT2A,BC,7,1,1,354,mouse,0.9222222222222224,0.9688221709006929,0.0028328611898017,-0.1617292067593819
KAT2A,BC,7,1,1,354,yeast,0.2555555555555555,0.17782909930715934,0.0028328611898017,-0.1617292067593819
KAT2A,BC,7,1,1,354,fly,0.5111111111111111,0.42090069284064663,0.0028328611898017,-0.1617292067593819
KRT9,BC,7,1,1,354,mouse,0.9222222222222224,0.4062229904926534,0.0028328611898017,-0.1617292067593819
KRT9,BC,7,1,1,354,yeast,0.2555555555555555,0.048228176318063955,0.0028328611898017,-0.1617292067593819
KRT9,BC,7,1,1,354,fly,0.5111111111111111,0.0732065687121867,0.0028328611898017,-0.1617292067593819
TSPY1,BC,7,1,1,354,mouse,0.9222222222222224,0.30203442879499215,0.0028328611898017,-0.1617292067593819
TSPY1,BC,7,1,1,354,yeast,0.2555555555555555,0.07057902973395931,0.0028328611898017,-0.1617292067593819
TSPY1,BC,7,1,1,354,fly,0.5111111111111111,0.18935837245696402,0.0028328611898017,-0.1617292067593819
NR1I2,BC,7,1,1,354,mouse,0.9222222222222224,0.7745856353591161,0.0028328611898017,-0.1617292067593819
NR1I2,BC,7,1,1,354,yeast,0.2555555555555555,0.029723756906077346,0.0028328611898017,-0.1617292067593819
NR1I2,BC,7,1,1,354,fly,0.5111111111111111,0.16685082872928178,0.0028328611898017,-0.1617292067593819
vif,BC,7,1,1,354,mouse,0.9222222222222224,0.0,0.0028328611898017,-0.1617292067593819
vif,BC,7,1,1,354,yeast,0.2555555555555555,0.0,0.0028328611898017,-0.1617292067593819
vif,BC,7,1,1,354,fly,0.5111111111111111,0.0,0.0028328611898017,-0.1617292067593819
USP42,BC,7,1,1,354,mouse,0.9222222222222224,0.606293450420783,0.0028328611898017,-0.1617292067593819
USP42,BC,7,1,1,354,yeast,0.2555555555555555,0.05451884376143432,0.0028328611898017,-0.1617292067593819
USP42,BC,7,1,1,354,fly,0.5111111111111111,0.08781558726673985,0.0028328611898017,-0.1617292067593819
ERCC3,BC,7,1,1,354,mouse,0.9222222222222224,0.901833234772324,0.0028328611898017,-0.1617292067593819
ERCC3,BC,7,1,1,354,yeast,0.2555555555555555,0.48255470136014195,0.0028328611898017,-0.1617292067593819
ERCC3,BC,7,1,1,354,fly,0.5111111111111111,0.6558249556475458,0.0028328611898017,-0.1617292067593819
ZNF398,BC,7,1,1,354,mouse,0.9222222222222224,0.8818660647103085,0.0028328611898017,-0.1617292067593819
ZNF398,BC,7,1,1,354,yeast,0.2555555555555555,0.07185854025583145,0.0028328611898017,-0.1617292067593819
ZNF398,BC,7,1,1,354,fly,0.5111111111111111,0.1474793077501881,0.0028328611898017,-0.1617292067593819
SIVA1,BC,7,1,1,354,mouse,0.9222222222222224,0.6912181303116147,0.0028328611898017,-0.1617292067593819
SIVA1,BC,7,1,1,354,yeast,0.2555555555555555,0.09915014164305949,0.0028328611898017,-0.1617292067593819
SIVA1,BC,7,1,1,354,fly,0.5111111111111111,0.0971671388101983,0.0028328611898017,-0.1617292067593819
APTX,BC,7,1,1,354,mouse,0.9222222222222224,0.7937584803256446,0.0028328611898017,-0.1617292067593819
APTX,BC,7,1,1,354,yeast,0.2555555555555555,0.09402985074626866,0.0028328611898017,-0.1617292067593819
APTX,BC,7,1,1,354,fly,0.5111111111111111,0.1560379918588874,0.0028328611898017,-0.1617292067593819
SKIV2L2,BC,7,1,1,354,mouse,0.9222222222222224,0.0,0.0028328611898017,-0.1617292067593819
SKIV2L2,BC,7,1,1,354,yeast,0.2555555555555555,0.0,0.0028328611898017,-0.1617292067593819
SKIV2L2,BC,7,1,1,354,fly,0.5111111111111111,0.0,0.0028328611898017,-0.1617292067593819
BAK1,BC,7,1,1,354,mouse,0.9222222222222224,0.7672811059907834,0.0028328611898017,-0.1617292067593819
BAK1,BC,7,1,1,354,yeast,0.2555555555555555,0.06290322580645162,0.0028328611898017,-0.1617292067593819
BAK1,BC,7,1,1,354,fly,0.5111111111111111,0.07373271889400922,0.0028328611898017,-0.1617292067593819
KPNA4,BC,7,1,1,354,mouse,0.9222222222222224,0.9934456928838952,0.0028328611898017,-0.1617292067593819
KPNA4,BC,7,1,1,354,yeast,0.2555555555555555,0.41947565543071164,0.0028328611898017,-0.1617292067593819
KPNA4,BC,7,1,1,354,fly,0.5111111111111111,0.6348314606741573,0.0028328611898017,-0.1617292067593819
SMG7,BC,7,1,1,354,mouse,0.9222222222222224,0.8898203592814371,0.0028328611898017,-0.1617292067593819
SMG7,BC,7,1,1,354,yeast,0.2555555555555555,0.016287425149700597,0.0028328611898017,-0.1617292067593819
SMG7,BC,7,1,1,354,fly,0.5111111111111111,0.030738522954091817,0.0028328611898017,-0.1617292067593819
SNRPA1,BC,7,1,1,354,mouse,0.9222222222222224,0.9824902723735408,0.0028328611898017,-0.1617292067593819
SNRPA1,BC,7,1,1,354,yeast,0.2555555555555555,0.10038910505836576,0.0028328611898017,-0.1617292067593819
SNRPA1,BC,7,1,1,354,fly,0.5111111111111111,0.4785992217898833,0.0028328611898017,-0.1617292067593819
SSBP1,BC,7,1,1,354,mouse,0.9222222222222224,0.9475409836065574,0.0028328611898017,-0.1617292067593819
SSBP1,BC,7,1,1,354,yeast,0.2555555555555555,0.10491803278688525,0.0028328611898017,-0.1617292067593819
SSBP1,BC,7,1,1,354,fly,0.5111111111111111,0.35081967213114756,0.0028328611898017,-0.1617292067593819
KIAA1551,BC,7,1,1,354,mouse,0.9222222222222224,0.0,0.0028328611898017,-0.1617292067593819
KIAA1551,BC,7,1,1,354,yeast,0.2555555555555555,0.0,0.0028328611898017,-0.1617292067593819
KIAA1551,BC,7,1,1,354,fly,0.5111111111111111,0.0,0.0028328611898017,-0.1617292067593819
GPS2,BC,7,1,1,354,mouse,0.9222222222222224,0.9770642201834863,0.0028328611898017,-0.1617292067593819
GPS2,BC,7,1,1,354,yeast,0.2555555555555555,0.06483180428134556,0.0028328611898017,-0.1617292067593819
GPS2,BC,7,1,1,354,fly,0.5111111111111111,0.09128440366972478,0.0028328611898017,-0.1617292067593819
BAIAP2L1,BC,7,1,1,354,mouse,0.9222222222222224,0.8839622641509434,0.0028328611898017,-0.1617292067593819
BAIAP2L1,BC,7,1,1,354,yeast,0.2555555555555555,0.03632075471698113,0.0028328611898017,-0.1617292067593819
BAIAP2L1,BC,7,1,1,354,fly,0.5111111111111111,0.11415094339622642,0.0028328611898017,-0.1617292067593819
LRPPRC,BC,7,1,1,354,mouse,0.9222222222222224,0.7247457627118644,0.0028328611898017,-0.1617292067593819
LRPPRC,BC,7,1,1,354,yeast,0.2555555555555555,0.0131864406779661,0.0028328611898017,-0.1617292067593819
LRPPRC,BC,7,1,1,354,fly,0.5111111111111111,0.17389830508474577,0.0028328611898017,-0.1617292067593819
MDH1,BC,7,1,1,354,mouse,0.9222222222222224,0.9542936288088643,0.0028328611898017,-0.1617292067593819
MDH1,BC,7,1,1,354,yeast,0.2555555555555555,0.07257617728531855,0.0028328611898017,-0.1617292067593819
MDH1,BC,7,1,1,354,fly,0.5111111111111111,0.5997229916897507,0.0028328611898017,-0.1617292067593819
Sin3a,BC,7,1,1,354,mouse,0.9222222222222224,0.0,0.0028328611898017,-0.1617292067593819
Sin3a,BC,7,1,1,354,yeast,0.2555555555555555,0.0,0.0028328611898017,-0.1617292067593819
Sin3a,BC,7,1,1,354,fly,0.5111111111111111,0.0,0.0028328611898017,-0.1617292067593819
SMARCD2,BC,7,1,1,354,mouse,0.9222222222222224,0.9852670349907919,0.0028328611898017,-0.1617292067593819
SMARCD2,BC,7,1,1,354,yeast,0.2555555555555555,0.05883977900552486,0.0028328611898017,-0.1617292067593819
SMARCD2,BC,7,1,1,354,fly,0.5111111111111111,0.511049723756906,0.0028328611898017,-0.1617292067593819
ELL,BC,7,1,1,354,mouse,0.9222222222222224,0.7395751376868608,0.0028328611898017,-0.1617292067593819
ELL,BC,7,1,1,354,yeast,0.2555555555555555,0.023603461841070025,0.0028328611898017,-0.1617292067593819
ELL,BC,7,1,1,354,fly,0.5111111111111111,0.06789929189614477,0.0028328611898017,-0.1617292067593819
RNF39,BC,7,1,1,354,mouse,0.9222222222222224,0.6826923076923077,0.0028328611898017,-0.1617292067593819
RNF39,BC,7,1,1,354,yeast,0.2555555555555555,0.04855769230769231,0.0028328611898017,-0.1617292067593819
RNF39,BC,7,1,1,354,fly,0.5111111111111111,0.046274038461538464,0.0028328611898017,-0.1617292067593819
OTUD1,BC,7,1,1,354,mouse,0.9222222222222224,0.618801652892562,0.0028328611898017,-0.1617292067593819
OTUD1,BC,7,1,1,354,yeast,0.2555555555555555,0.042561983471074386,0.0028328611898017,-0.1617292067593819
OTUD1,BC,7,1,1,354,fly,0.5111111111111111,0.06487603305785124,0.0028328611898017,-0.1617292067593819
TRIM45,BC,7,1,1,354,mouse,0.9222222222222224,0.8698915763135947,0.0028328611898017,-0.1617292067593819
TRIM45,BC,7,1,1,354,yeast,0.2555555555555555,0.027272727272727275,0.0028328611898017,-0.1617292067593819
TRIM45,BC,7,1,1,354,fly,0.5111111111111111,0.23436196830692244,0.0028328611898017,-0.1617292067593819
HNRNPL,BC,7,1,1,354,mouse,0.9222222222222224,0.9627618308766486,0.0028328611898017,-0.1617292067593819
HNRNPL,BC,7,1,1,354,yeast,0.2555555555555555,0.03134212567882079,0.0028328611898017,-0.1617292067593819
HNRNPL,BC,7,1,1,354,fly,0.5111111111111111,0.24282389449185415,0.0028328611898017,-0.1617292067593819
AHCY,BC,7,1,1,354,mouse,0.9222222222222224,0.9688888888888889,0.0028328611898017,-0.1617292067593819
AHCY,BC,7,1,1,354,yeast,0.2555555555555555,0.7066666666666667,0.0028328611898017,-0.1617292067593819
AHCY,BC,7,1,1,354,fly,0.5111111111111111,0.79,0.0028328611898017,-0.1617292067593819
BRD3,BC,7,1,1,354,mouse,0.9222222222222224,0.8776342624065262,0.0028328611898017,-0.1617292067593819
BRD3,BC,7,1,1,354,yeast,0.2555555555555555,0.09109449354180829,0.0028328611898017,-0.1617292067593819
BRD3,BC,7,1,1,354,fly,0.5111111111111111,0.16043507817811012,0.0028328611898017,-0.1617292067593819
HSP82,BC,7,1,1,354,mouse,0.9222222222222224,0.0,0.0028328611898017,-0.1617292067593819
HSP82,BC,7,1,1,354,yeast,0.2555555555555555,0.0,0.0028328611898017,-0.1617292067593819
HSP82,BC,7,1,1,354,fly,0.5111111111111111,0.0,0.0028328611898017,-0.1617292067593819
NDN,BC,7,1,1,354,mouse,0.9222222222222224,0.7972560975609756,0.0028328611898017,-0.1617292067593819
NDN,BC,7,1,1,354,yeast,0.2555555555555555,0.046341463414634146,0.0028328611898017,-0.1617292067593819
NDN,BC,7,1,1,354,fly,0.5111111111111111,0.10503048780487806,0.0028328611898017,-0.1617292067593819
ZBTB7A,BC,7,1,1,354,mouse,0.9222222222222224,0.7709731543624161,0.0028328611898017,-0.1617292067593819
ZBTB7A,BC,7,1,1,354,yeast,0.2555555555555555,0.08145973154362415,0.0028328611898017,-0.1617292067593819
ZBTB7A,BC,7,1,1,354,fly,0.5111111111111111,0.09983221476510067,0.0028328611898017,-0.1617292067593819
PPIB,BC,7,1,1,354,mouse,0.9222222222222224,0.9471264367816092,0.0028328611898017,-0.1617292067593819
PPIB,BC,7,1,1,354,yeast,0.2555555555555555,0.49885057471264366,0.0028328611898017,-0.1617292067593819
PPIB,BC,7,1,1,354,fly,0.5111111111111111,0.6252873563218391,0.0028328611898017,-0.1617292067593819
POLI,BC,7,1,1,354,mouse,0.9222222222222224,0.7284595300261096,0.0028328611898017,-0.1617292067593819
POLI,BC,7,1,1,354,yeast,0.2555555555555555,0.04954308093994778,0.0028328611898017,-0.1617292067593819
POLI,BC,7,1,1,354,fly,0.5111111111111111,0.19451697127937337,0.0028328611898017,-0.1617292067593819
ATXN3,BC,7,1,1,354,mouse,0.9222222222222224,0.8026315789473685,0.0028328611898017,-0.1617292067593819
ATXN3,BC,7,1,1,354,yeast,0.2555555555555555,0.04407894736842105,0.0028328611898017,-0.1617292067593819
ATXN3,BC,7,1,1,354,fly,0.5111111111111111,0.06789473684210527,0.0028328611898017,-0.1617292067593819
ZBTB8A,BC,7,1,1,354,mouse,0.9222222222222224,0.8150163220892275,0.0028328611898017,-0.1617292067593819
ZBTB8A,BC,7,1,1,354,yeast,0.2555555555555555,0.06659412404787814,0.0028328611898017,-0.1617292067593819
ZBTB8A,BC,7,1,1,354,fly,0.5111111111111111,0.08008705114254625,0.0028328611898017,-0.1617292067593819
RBPJ,BC,7,1,1,354,mouse,0.9222222222222224,0.9771646051379639,0.0028328611898017,-0.1617292067593819
RBPJ,BC,7,1,1,354,yeast,0.2555555555555555,0.028544243577545196,0.0028328611898017,-0.1617292067593819
RBPJ,BC,7,1,1,354,fly,0.5111111111111111,0.7278782112274025,0.0028328611898017,-0.1617292067593819
MRPS27,BC,7,1,1,354,mouse,0.9222222222222224,0.6876310272536688,0.0028328611898017,-0.1617292067593819
MRPS27,BC,7,1,1,354,yeast,0.2555555555555555,0.03595387840670859,0.0028328611898017,-0.1617292067593819
MRPS27,BC,7,1,1,354,fly,0.5111111111111111,0.03637316561844864,0.0028328611898017,-0.1617292067593819
BIRC6,BC,7,1,1,354,mouse,0.9222222222222224,0.9577338129496403,0.0028328611898017,-0.1617292067593819
BIRC6,BC,7,1,1,354,yeast,0.2555555555555555,0.007314148681055156,0.0028328611898017,-0.1617292067593819
BIRC6,BC,7,1,1,354,fly,0.5111111111111111,0.07743804956035172,0.0028328611898017,-0.1617292067593819
TRIM41,BC,7,1,1,354,mouse,0.9222222222222224,0.7726920093095423,0.0028328611898017,-0.1617292067593819
TRIM41,BC,7,1,1,354,yeast,0.2555555555555555,0.030488750969743985,0.0028328611898017,-0.1617292067593819
TRIM41,BC,7,1,1,354,fly,0.5111111111111111,0.03762606671838634,0.0028328611898017,-0.1617292067593819
